m49,country,commodity,production_kt,emissions_total_kt,ef_total_kgCO2e_per_kg,ef_fer_kgCO2e_per_kg,ef_man_kgCO2e_per_kg,ef_res_kgCO2e_per_kg,ef_rice_kgCO2e_per_kg,ef_peat_kgCO2e_per_kg,ef_urea_kgCO2e_per_kg,ef_burn_kgCO2e_per_kg,ef_soil_kgCO2e_per_kg,ef_ent_kgCO2e_per_kg,ef_mms_kgCO2e_per_kg,ef_prp_kgCO2e_per_kg,feed_emissions_kt,ef_feed_kgCO2e_per_kg,ef_with_feed_kgCO2e_per_kg
484,Mexico,pigs,1862.9,2499.37,1.3416,,,,,,,,,0.2767,1.065,0.0,527.25,0.283,1.6246
484,Mexico,pota,2125.9,20.16,0.0095,0.0035,0.0016,0.002,0.0,0.0007,0.0007,0.0003,0.0006,,,,,,
484,Mexico,poul,7247.6,1802.27,0.2487,,,,,,,,,0.0,0.0909,0.1578,1489.22,0.2055,0.4541
484,Mexico,rape,2.0,0.38,0.1884,0.018,0.0797,0.0486,0.0,0.0,0.0031,0.036,0.003,,,,,,
484,Mexico,rcof,6.6,6.55,0.9927,0.2083,0.2037,0.0,0.0,0.5641,0.0166,0.0,0.0,,,,,,
484,Mexico,rice,216.7,255.03,1.177,0.0685,0.0075,0.0084,0.7951,0.2635,0.0082,0.0253,0.0005,,,,,,
484,Mexico,rubb,87.2,8.15,0.0935,0.0225,0.0268,0.0,0.0,0.0428,0.0015,0.0,0.0,,,,,,
484,Mexico,shee,62.2,1713.18,27.5294,,,,,,,,,17.5302,0.5307,9.4685,6.08,0.0977,27.6271
484,Mexico,sorg,4432.1,638.75,0.1441,0.0188,0.0123,0.0117,0.0,0.088,0.0025,0.0094,0.0014,,,,,,
484,Mexico,soyb,262.6,179.96,0.6854,0.0005,0.0234,0.0204,0.0,0.5943,0.0,0.0457,0.001,,,,,,
484,Mexico,sugc,52523.1,1101.61,0.021,0.0074,0.0009,0.0039,0.0,0.0057,0.0008,0.002,0.0001,,,,,,
484,Mexico,whea,2641.9,264.22,0.1,0.0428,0.0155,0.0108,0.0,0.0127,0.0098,0.0054,0.003,,,,,,
496,Mongolia,barl,11.7,6.54,0.5581,0.0495,0.0742,0.0152,0.0,0.4144,0.0,0.0048,0.0,,,,,,
496,Mongolia,bcat,107.0,6005.72,56.1124,,,,,,,,,42.2183,7.1837,6.7103,86.7,0.81,56.9224
496,Mongolia,buff,5.2,0.0,0.0,,,,,,,,,0.0,0.0,0.0,2.13,0.4062,0.4062
496,Mongolia,dcat,238.3,2926.74,12.2824,,,,,,,,,9.6705,1.8698,0.7421,8.03,0.0337,12.3161
496,Mongolia,goat,95.2,6375.16,66.955,,,,,,,,,40.4261,1.4327,25.0962,24.8,0.2604,67.2154
496,Mongolia,olvs,72.0,3779.77,52.5261,,,,,,,,,36.0422,2.2913,14.1927,11.33,0.1575,52.6836
496,Mongolia,pota,260.7,16.1,0.0618,0.033,0.0064,0.0026,0.0,0.0188,0.0001,0.0009,0.0,,,,,,
496,Mongolia,poul,11.4,3.03,0.2654,,,,,,,,,0.0,0.0756,0.1898,3.95,0.3457,0.6111
496,Mongolia,rape,57.9,143.14,2.4725,0.209,0.214,0.0292,0.0,1.9827,0.0004,0.0371,0.0,,,,,,
496,Mongolia,shee,135.5,6220.87,45.9196,,,,,,,,,30.8863,1.6873,13.346,42.71,0.3153,46.2349
496,Mongolia,whea,406.5,810.39,1.9935,0.2249,0.0904,0.0196,0.0,1.6278,0.0005,0.0303,0.0,,,,,,
498,Republic of Moldova,barl,240.3,51.49,0.2143,0.1356,0.0075,0.0159,0.0,0.0244,0.03,0.0009,0.0,,,,,,
498,Republic of Moldova,bcat,3.8,80.45,21.2812,,,,,,,,,16.6965,3.4911,1.0936,5.39,1.427,22.7082
498,Republic of Moldova,bean,8.9,4.96,0.5578,0.1809,0.0547,0.046,0.0,0.2307,0.041,0.0045,0.0,,,,,,
498,Republic of Moldova,dcat,261.3,241.63,0.9248,,,,,,,,,0.736,0.153,0.0358,73.14,0.2799,1.2047
498,Republic of Moldova,goat,12.6,31.76,2.5198,,,,,,,,,1.4035,0.077,1.0393,4.06,0.3222,2.842
498,Republic of Moldova,maiz,830.7,130.0,0.1565,0.0408,0.0175,0.0236,0.0,0.0639,0.0089,0.0019,0.0,,,,,,
498,Republic of Moldova,pigs,26.7,55.64,2.0851,,,,,,,,,0.487,1.5981,0.0,50.47,1.8912,3.9763
498,Republic of Moldova,pota,164.3,10.14,0.0617,0.0392,0.0044,0.0062,0.0,0.0025,0.0083,0.0003,0.0007,,,,,,
498,Republic of Moldova,poul,94.8,96.68,1.0199,,,,,,,,,0.0,1.0034,0.0165,130.26,1.3742,2.3941
498,Republic of Moldova,rape,99.3,24.82,0.25,0.1518,0.0105,0.0155,0.0,0.0373,0.0335,0.0015,0.0,,,,,,
498,Republic of Moldova,shee,26.8,137.04,5.1212,,,,,,,,,3.6573,0.2737,1.1903,17.96,0.6712,5.7924
498,Republic of Moldova,sorg,11.0,3.16,0.2874,0.1413,0.0172,0.0351,0.0,0.0591,0.0312,0.0036,0.0,,,,,,
498,Republic of Moldova,soyb,35.5,8.86,0.2499,0.0824,0.0251,0.0358,0.0,0.0846,0.0183,0.0036,0.0,,,,,,
498,Republic of Moldova,whea,1395.2,113.89,0.0816,0.0268,0.0074,0.0122,0.0,0.0283,0.0058,0.0011,0.0,,,,,,
499,Montenegro,bcat,6.6,43.22,6.5828,,,,,,,,,5.0827,0.9303,0.5699,1.04,0.1588,6.7417
499,Montenegro,dcat,149.1,205.86,1.3806,,,,,,,,,1.0224,0.2854,0.0727,3.45,0.0232,1.4037
499,Montenegro,goat,4.4,7.09,1.6172,,,,,,,,,0.8756,0.0362,0.7054,0.23,0.052,1.6693
499,Montenegro,maiz,8.9,4.03,0.4511,0.0606,0.0141,0.0069,0.0,0.3588,0.0041,0.0012,0.0054,,,,,,
499,Montenegro,pigs,5.0,6.81,1.3504,,,,,,,,,0.2233,1.1271,0.0,0.79,0.1561,1.5064
499,Montenegro,pota,38.3,2.64,0.069,0.0222,0.0014,0.0024,0.0,0.0395,0.0009,0.0001,0.0026,,,,,,
499,Montenegro,poul,15.3,3.66,0.2395,,,,,,,,,0.0,0.2338,0.0057,0.96,0.063,0.3025
499,Montenegro,shee,7.1,49.18,6.8874,,,,,,,,,4.8149,0.2395,1.833,0.65,0.0907,6.9781
499,Montenegro,whea,6.9,8.14,1.176,0.2978,0.0298,0.0168,0.0,0.7941,0.0222,0.0032,0.0121,,,,,,
504,Morocco,barl,645.8,124.11,0.1922,0.0114,0.1048,0.0463,0.0,0.0,0.0025,0.0003,0.0269,,,,,,
504,Morocco,bcat,246.4,1593.37,6.4665,,,,,,,,,4.2307,0.1649,2.071,53.62,0.2176,6.6841
504,Morocco,dcat,1800.0,2929.25,1.6273,,,,,,,,,1.1034,0.0329,0.4911,58.26,0.0324,1.6597
504,Morocco,goat,65.3,1247.52,19.0948,,,,,,,,,11.0483,0.4237,7.6228,3.89,0.0596,19.1543
504,Morocco,grou,23.5,5.6,0.2385,0.0751,0.086,0.0278,0.0,0.0,0.0153,0.0003,0.0339,,,,,,
504,Morocco,maiz,68.7,15.98,0.2325,0.1202,0.0647,0.0131,0.0,0.0,0.0259,0.0,0.0086,,,,,,
504,Morocco,olvs,14.9,649.48,43.4966,,,,,,,,,27.8224,2.5538,13.1204,0.45,0.0301,43.5267
504,Morocco,pota,2144.9,26.79,0.0125,0.0049,0.0026,0.0016,0.0,0.0,0.001,0.0,0.0023,,,,,,
504,Morocco,poul,1102.4,982.26,0.891,,,,,,,,,0.0,0.1425,0.7485,159.72,0.1449,1.0359
504,Morocco,rice,5.8,5.05,0.8633,0.1849,0.1356,0.0462,0.2997,0.0,0.0462,0.0003,0.1505,,,,,,
504,Morocco,shee,160.7,4291.98,26.7038,,,,,,,,,16.8071,0.6534,9.2433,13.67,0.0851,26.7889
504,Morocco,sugc,357.3,7.05,0.0197,0.0068,0.0031,0.0047,0.0,0.0,0.0013,0.0,0.0038,,,,,,
504,Morocco,whea,2403.3,357.43,0.1487,0.0561,0.0504,0.0228,0.0,0.0,0.0122,0.0003,0.007,,,,,,
508,Mozambique,bcat,26.2,2758.38,105.3142,,,,,,,,,69.862,1.9136,33.5386,29.93,1.1426,106.4568
508,Mozambique,bean,618.8,312.56,0.5051,0.0173,0.0219,0.0352,0.0,0.4141,0.0039,0.0126,0.0,,,,,,
508,Mozambique,cass,8625.8,250.09,0.029,0.0012,0.0011,0.0048,0.0,0.0211,0.0003,0.0006,0.0,,,,,,
508,Mozambique,cott,58.2,24.04,0.4132,0.1993,0.0188,0.0618,0.0,0.0411,0.0577,0.0342,0.0002,,,,,,
508,Mozambique,dcat,10.3,32.51,3.1416,,,,,,,,,2.155,0.045,0.9416,0.66,0.0637,3.2052
508,Mozambique,goat,26.1,801.94,30.6907,,,,,,,,,18.0158,0.4853,12.1896,10.88,0.4165,31.1071
508,Mozambique,grou,255.6,215.24,0.8422,0.0858,0.0355,0.1073,0.0,0.5601,0.0225,0.0311,0.0,,,,,,
508,Mozambique,maiz,2378.1,1142.93,0.4806,0.1307,0.0144,0.0202,0.0,0.2793,0.0291,0.0067,0.0,,,,,,
508,Mozambique,pigs,159.4,264.23,1.6581,,,,,,,,,0.3299,1.3282,0.0,295.8,1.8562,3.5143
508,Mozambique,pota,490.5,16.58,0.0338,0.0216,0.0012,0.0021,0.0,0.0046,0.0044,0.0,0.0,,,,,,
508,Mozambique,poul,156.2,112.41,0.7195,,,,,,,,,0.0,0.0902,0.6293,214.43,1.3726,2.0921
508,Mozambique,rice,174.5,560.57,3.2118,0.2185,0.0218,0.0744,1.2088,1.5914,0.0593,0.0377,0.0,,,,,,
508,Mozambique,sorg,144.4,70.26,0.4865,0.0545,0.0377,0.0468,0.0,0.3032,0.0131,0.0311,0.0001,,,,,,
508,Mozambique,soyb,72.0,35.35,0.4912,0.0788,0.0112,0.0364,0.0,0.344,0.0147,0.0062,0.0001,,,,,,
508,Mozambique,sugc,1807.0,321.43,0.1779,0.0089,0.0004,0.009,0.0,0.1565,0.0024,0.0006,0.0,,,,,,
508,Mozambique,whea,4.5,6.44,1.4216,0.4187,0.0977,0.0609,0.0,0.7911,0.0325,0.0192,0.0015,,,,,,
512,Oman,bcat,15.6,370.97,23.747,,,,,,,,,15.0021,0.6103,8.1346,0.6,0.0384,23.7854
512,Oman,dcat,228.4,253.71,1.1109,,,,,,,,,0.6979,0.0498,0.3632,0.98,0.0043,1.1152
512,Oman,goat,132.8,575.1,4.3292,,,,,,,,,2.5129,0.1103,1.7059,1.34,0.0101,4.3393
512,Oman,maiz,2.4,2.44,1.0112,0.4991,0.2049,0.0468,0.0,0.0,0.2604,0.0,0.0,,,,,,
512,Oman,olvs,14.0,66.17,4.738,,,,,,,,,3.7574,0.2251,0.7555,0.11,0.0077,4.7457
512,Oman,pota,14.5,0.72,0.0497,0.0255,0.0079,0.0037,0.0,0.0,0.0125,0.0,0.0,,,,,,
512,Oman,poul,62.8,21.98,0.3502,,,,,,,,,0.0,0.0724,0.2778,1.02,0.0163,0.3665
512,Oman,shee,55.5,152.48,2.7495,,,,,,,,,1.739,0.0695,0.941,0.7,0.0127,2.7622
512,Oman,sorg,177.0,2.7,0.0152,0.0045,0.003,0.0053,0.0,0.0,0.0023,0.0001,0.0,,,,,,
512,Oman,whea,8.4,0.19,0.0232,0.0086,0.0067,0.0029,0.0,0.0,0.005,0.0,0.0,,,,,,
516,Namibia,bcat,30.4,3459.28,113.7659,,,,,,,,,75.4268,2.5675,35.7715,3.12,0.1025,113.8683
516,Namibia,cass,5.6,0.11,0.0204,0.0028,0.0007,0.0049,0.0,0.0106,0.0,0.0014,0.0,,,,,,
516,Namibia,dcat,105.7,536.84,5.0794,,,,,,,,,3.4858,0.0908,1.5029,1.48,0.014,5.0934
516,Namibia,goat,1.5,222.62,151.7175,,,,,,,,,89.144,2.9884,59.5851,0.11,0.0723,151.7898
516,Namibia,grou,1.2,0.82,0.6797,0.0131,0.0071,0.0268,0.0,0.5897,0.0065,0.0365,0.0,,,,,,
516,Namibia,maiz,26.8,17.71,0.6602,0.1766,0.1167,0.0186,0.0,0.2688,0.019,0.0158,0.0447,,,,,,
516,Namibia,pigs,3.4,16.57,4.9366,,,,,,,,,0.8223,4.1143,0.0,1.15,0.3429,5.2794
516,Namibia,pota,11.6,1.11,0.0958,0.0176,0.0131,0.002,0.0,0.0601,0.0,0.0003,0.0026,,,,,,
516,Namibia,poul,13.2,21.06,1.5933,,,,,,,,,0.0,0.2582,1.3351,1.56,0.1178,1.7111
516,Namibia,shee,8.0,299.23,37.5718,,,,,,,,,23.9808,0.8114,12.7796,0.29,0.0369,37.6088
516,Namibia,whea,13.9,0.76,0.0551,0.0006,0.014,0.0044,0.0,0.0232,0.0,0.0008,0.0121,,,,,,
524,Nepal,barl,24.7,9.9,0.4011,0.1871,0.075,0.0341,0.0,0.0589,0.028,0.0181,0.0,,,,,,
524,Nepal,bcat,1.3,43.56,34.298,,,,,,,,,27.5434,2.8819,3.8727,0.0,0.0,34.298
524,Nepal,bean,20.9,12.39,0.5922,0.1684,0.2036,0.0275,0.0,0.1553,0.0241,0.0132,0.0002,,,,,,
524,Nepal,buff,1712.0,6473.98,3.7815,,,,,,,,,3.0955,0.2576,0.4284,164.16,0.0959,3.8774
524,Nepal,dcat,1487.1,1645.26,1.1063,,,,,,,,,0.8561,0.0768,0.1734,33.68,0.0226,1.129
524,Nepal,goat,244.6,2099.61,8.5836,,,,,,,,,4.6904,0.1617,3.7314,17.33,0.0709,8.6544
524,Nepal,maiz,2997.8,314.74,0.105,0.013,0.0253,0.0094,0.0,0.0507,0.0019,0.0048,0.0,,,,,,
524,Nepal,pigs,39.7,129.93,3.274,,,,,,,,,0.6935,2.5805,0.0,10.48,0.2642,3.5382
524,Nepal,pota,3675.4,195.74,0.0533,0.0335,0.006,0.0031,0.0,0.0054,0.0048,0.0005,0.0,,,,,,
524,Nepal,poul,270.4,165.15,0.6109,,,,,,,,,0.0,0.1515,0.4594,84.47,0.3124,0.9233
524,Nepal,rape,2.9,3.11,1.0793,0.5227,0.1451,0.0608,0.0,0.225,0.0746,0.0511,0.0,,,,,,
524,Nepal,rice,5691.7,2728.81,0.4794,0.0119,0.0209,0.0086,0.4067,0.0227,0.0035,0.0052,0.0,,,,,,
524,Nepal,shee,17.9,116.55,6.514,,,,,,,,,4.0547,0.2139,2.2454,2.16,0.1209,6.6349
524,Nepal,soyb,28.1,11.06,0.3942,0.1064,0.1156,0.0262,0.0,0.1006,0.0152,0.0302,0.0,,,,,,
524,Nepal,sugc,3346.0,89.87,0.0269,0.0161,0.0019,0.0049,0.0,0.001,0.0024,0.0006,0.0,,,,,,
524,Nepal,whea,1906.8,227.06,0.1191,0.0524,0.0198,0.0154,0.0,0.0148,0.0075,0.0091,0.0,,,,,,
528,Netherlands (Kingdom of the),barl,209.9,321.81,1.5331,0.0814,0.1185,0.0173,0.0,1.3064,0.0034,0.0002,0.0059,,,,,,
528,Netherlands (Kingdom of the),bcat,404.1,3948.94,9.7727,,,,,,,,,7.6593,1.2699,0.8435,104.07,0.2575,10.0303
528,Netherlands (Kingdom of the),dcat,13197.8,6038.67,0.4576,,,,,,,,,0.3462,0.0872,0.0241,407.34,0.0309,0.4884
528,Netherlands (Kingdom of the),goat,429.4,125.0,0.2911,,,,,,,,,0.1598,0.0056,0.1257,26.26,0.0612,0.3523
528,Netherlands (Kingdom of the),maiz,142.7,125.8,0.8817,0.0661,0.2072,0.011,0.0,0.589,0.0028,0.0005,0.0053,,,,,,
528,Netherlands (Kingdom of the),pigs,1364.8,2497.49,1.83,,,,,,,,,0.3318,1.4982,0.0,452.77,0.3318,2.1617
528,Netherlands (Kingdom of the),pota,5401.2,1469.87,0.2721,0.0243,0.0187,0.0032,0.0,0.2242,0.001,0.0,0.0008,,,,,,
528,Netherlands (Kingdom of the),poul,811.9,365.55,0.4502,,,,,,,,,0.0,0.4373,0.013,191.52,0.2359,0.6861
528,Netherlands (Kingdom of the),rape,4.8,21.95,4.5446,0.688,0.5051,0.0255,0.0,3.2801,0.0291,0.0004,0.0164,,,,,,
528,Netherlands (Kingdom of the),shee,13.0,193.3,14.8396,,,,,,,,,10.4665,0.4711,3.902,1.28,0.098,14.9376
528,Netherlands (Kingdom of the),whea,599.8,1252.75,2.0884,0.246,0.1688,0.0188,0.0,1.6387,0.01,0.0005,0.0057,,,,,,
540,New Caledonia,bcat,2.5,150.94,61.5332,,,,,,,,,43.3547,2.9363,15.2422,0.08,0.0341,61.5673
540,New Caledonia,maiz,5.3,0.56,0.107,0.0262,0.002,0.0083,0.0,0.0,0.0025,0.068,0.0,,,,,,
540,New Caledonia,pigs,1.7,9.32,5.503,,,,,,,,,0.3319,5.1711,0.0,0.09,0.0548,5.5577
540,New Caledonia,pota,1.5,0.09,0.0589,0.0245,0.0012,0.0053,0.0,0.0,0.0024,0.0255,0.0,,,,,,
540,New Caledonia,poul,2.8,0.68,0.2424,,,,,,,,,0.0,0.2215,0.0209,0.08,0.0292,0.2717
548,Vanuatu,bcat,1.2,105.28,90.7506,,,,,,,,,64.1633,4.0928,22.4945,0.18,0.1512,90.9018
548,Vanuatu,coco,1.2,0.02,0.0201,0.0,0.0201,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
548,Vanuatu,dcat,1.8,22.47,12.7334,,,,,,,,,8.0028,2.6441,2.0866,0.03,0.0154,12.7488
548,Vanuatu,grou,1.5,0.19,0.1221,0.0,0.0219,0.0745,0.0,0.0,0.0,0.0,0.0257,,,,,,
548,Vanuatu,pigs,1.6,19.51,12.5772,,,,,,,,,0.801,11.7762,0.0,0.35,0.2236,12.8008
554,New Zealand,barl,351.5,190.92,0.5431,0.1527,0.0512,0.0169,0.0,0.2896,0.0315,0.0012,0.0,,,,,,
554,New Zealand,bcat,711.9,10800.11,15.1706,,,,,,,,,10.8272,0.5442,3.7993,44.86,0.063,15.2336
554,New Zealand,dcat,20661.8,16343.39,0.791,,,,,,,,,0.5159,0.1407,0.1344,157.54,0.0076,0.7986
554,New Zealand,maiz,243.3,43.78,0.1799,0.0898,0.0056,0.0071,0.0,0.0536,0.0232,0.0006,0.0,,,,,,
554,New Zealand,pigs,39.7,84.4,2.1265,,,,,,,,,0.2166,1.9099,0.0,3.18,0.0801,2.2066
554,New Zealand,pota,523.0,33.03,0.0632,0.0075,0.0025,0.003,0.0,0.0488,0.0011,0.0001,0.0001,,,,,,
554,New Zealand,poul,286.1,35.59,0.1244,,,,,,,,,0.0,0.1144,0.0099,14.29,0.0499,0.1743
554,New Zealand,rape,2.2,1.36,0.627,0.4211,0.0756,0.019,0.0,0.0,0.1063,0.0049,0.0,,,,,,
554,New Zealand,shee,438.1,8225.11,18.7763,,,,,,,,,11.8202,0.284,6.6722,9.46,0.0216,18.7979
554,New Zealand,whea,464.0,14.02,0.0302,0.0044,0.0017,0.0123,0.0,0.0105,0.0006,0.0007,0.0,,,,,,
558,Nicaragua,coff,160.3,101.24,0.6315,0.199,0.0074,0.0,0.0,0.3911,0.0341,0.0,0.0,,,,,,
562,Niger,bcat,69.0,18009.25,261.1727,,,,,,,,,172.5305,6.3453,82.2968,10.23,0.1483,261.321
562,Niger,bean,17.4,1.94,0.1119,0.0002,0.0799,0.0267,0.0,0.0,0.0,0.0051,0.0,,,,,,
562,Niger,cass,1120.5,4.53,0.004,0.0003,0.0014,0.002,0.0,0.0,0.0002,0.0001,0.0,,,,,,
562,Niger,cott,6.5,0.79,0.12,0.0183,0.0605,0.025,0.0,0.0,0.0077,0.0084,0.0,,,,,,
562,Niger,dcat,956.3,4565.61,4.7741,,,,,,,,,3.2657,0.092,1.4164,15.49,0.0162,4.7903
562,Niger,goat,467.9,4683.06,10.0084,,,,,,,,,5.8239,0.2689,3.9156,18.89,0.0404,10.0487
562,Niger,grou,674.5,63.92,0.0948,0.0017,0.0437,0.0435,0.0,0.0,0.0002,0.0056,0.0,,,,,,
562,Niger,maiz,324.4,3.66,0.0113,0.0017,0.0059,0.0021,0.0,0.0,0.0007,0.0009,0.0,,,,,,
562,Niger,oilp,2.9,0.14,0.0502,0.0,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
562,Niger,olvs,120.0,3851.14,32.0996,,,,,,,,,24.2918,1.7299,6.0779,3.36,0.028,32.1276
562,Niger,pota,312.6,1.74,0.0056,0.0001,0.0038,0.0017,0.0,0.0,0.0,0.0,0.0,,,,,,
562,Niger,poul,34.1,87.17,2.5576,,,,,,,,,0.0,0.4412,2.1163,3.95,0.1159,2.6735
562,Niger,rice,192.5,75.12,0.3901,0.0019,0.0122,0.0047,0.3699,0.0,0.0008,0.0006,0.0,,,,,,
562,Niger,shee,197.5,3136.38,15.8795,,,,,,,,,10.0341,0.4682,5.3772,10.13,0.0513,15.9307
562,Niger,sorg,1912.4,160.01,0.0837,0.0016,0.0527,0.0273,0.0,0.0,0.0002,0.0018,0.0,,,,,,
562,Niger,soyb,5.8,0.56,0.0966,0.0208,0.0451,0.0177,0.0,0.0,0.0107,0.0023,0.0,,,,,,
562,Niger,sugc,464.3,2.6,0.0056,0.0002,0.003,0.0024,0.0,0.0,0.0,0.0,0.0,,,,,,
562,Niger,whea,6.4,0.26,0.0404,0.0053,0.0267,0.0053,0.0,0.0,0.0024,0.0007,0.0,,,,,,
566,Nigeria,bcat,314.5,24332.17,77.3634,,,,,,,,,51.0502,1.9021,24.4111,256.67,0.8161,78.1795
566,Nigeria,bean,2.7,0.75,0.2778,0.0147,0.0996,0.0223,0.0,0.1045,0.0032,0.0328,0.0007,,,,,,
566,Nigeria,cass,61478.2,1358.3,0.0221,0.0032,0.0027,0.007,0.0,0.0071,0.0005,0.0017,0.0,,,,,,
566,Nigeria,coco,353.0,45.83,0.1298,0.0342,0.0726,0.0,0.0,0.0183,0.0047,0.0,0.0,,,,,,
566,Nigeria,cott,234.1,43.35,0.1852,0.0349,0.0886,0.029,0.0,0.0043,0.0087,0.0196,0.0,,,,,,
566,Nigeria,dcat,541.1,4198.3,7.7588,,,,,,,,,5.3022,0.1513,2.3052,47.83,0.0884,7.8471
566,Nigeria,goat,300.8,20194.12,67.1456,,,,,,,,,39.0214,1.8246,26.2996,59.68,0.1984,67.344
566,Nigeria,grou,4300.8,388.27,0.0903,0.0063,0.0253,0.0383,0.0,0.0021,0.0013,0.0169,0.0,,,,,,
566,Nigeria,maiz,11003.2,688.38,0.0626,0.0095,0.0134,0.0138,0.0,0.015,0.0018,0.0091,0.0,,,,,,
566,Nigeria,oilp,11277.9,920.36,0.0816,0.0,0.0065,0.0,0.0,0.0751,0.0,0.0,0.0,,,,,,
566,Nigeria,olvs,2.9,125.12,43.1462,,,,,,,,,31.6106,2.512,9.0236,0.0,0.0,43.1462
566,Nigeria,pigs,384.0,1621.52,4.2231,,,,,,,,,0.6517,3.5715,0.0,300.25,0.782,5.0051
566,Nigeria,pota,1225.7,48.02,0.0392,0.0029,0.0184,0.0092,0.0,0.0043,0.0004,0.004,0.0,,,,,,
566,Nigeria,poul,987.8,1062.99,1.0761,,,,,,,,,0.0,0.1708,0.9053,604.49,0.6119,1.688
566,Nigeria,rcof,1.2,0.25,0.2156,0.1168,0.0663,0.0,0.0,0.0,0.0325,0.0,0.0,,,,,,
566,Nigeria,rice,9041.8,5534.82,0.6121,0.0048,0.0133,0.013,0.554,0.0146,0.0014,0.011,0.0,,,,,,
566,Nigeria,rubb,64.3,48.7,0.7579,0.0287,0.0618,0.0,0.0,0.6635,0.0038,0.0,0.0,,,,,,
566,Nigeria,shee,165.7,10574.65,63.8296,,,,,,,,,40.2846,1.9035,21.6415,40.58,0.2449,64.0745
566,Nigeria,sorg,6492.5,455.73,0.0702,0.0072,0.0223,0.0193,0.0,0.0018,0.0017,0.0179,0.0,,,,,,
566,Nigeria,soyb,1134.7,112.74,0.0994,0.0191,0.0227,0.0259,0.0,0.0084,0.0035,0.0198,0.0,,,,,,
566,Nigeria,sugc,1555.8,37.32,0.024,0.0089,0.0079,0.0031,0.0,0.0004,0.003,0.0006,0.0,,,,,,
566,Nigeria,whea,43.6,14.65,0.3359,0.1032,0.1622,0.0316,0.0,0.0,0.0244,0.0146,0.0,,,,,,
578,Norway,barl,626.0,2943.16,4.7015,0.1827,0.0563,0.0189,0.0,4.4305,0.0,0.0,0.0131,,,,,,
578,Norway,bcat,80.2,1209.82,15.0831,,,,,,,,,11.7306,2.0726,1.2799,535.7,6.6787,21.7617
578,Norway,dcat,1383.7,831.91,0.6012,,,,,,,,,0.4495,0.1207,0.031,1133.55,0.8192,1.4205
578,Norway,goat,16.4,13.58,0.8306,,,,,,,,,0.4586,0.0156,0.3565,36.5,2.2323,3.0629
578,Norway,pigs,123.5,170.7,1.3819,,,,,,,,,0.2379,1.144,0.0,932.71,7.5507,8.9325
578,Norway,pota,340.6,222.16,0.6522,0.0438,0.0084,0.0034,0.0,0.5915,0.0,0.0,0.0051,,,,,,
578,Norway,poul,190.9,43.68,0.2288,,,,,,,,,0.0,0.2213,0.0075,904.92,4.7409,4.9697
578,Norway,rape,5.9,56.04,9.5118,0.2981,0.0503,0.0315,0.0,9.1135,0.0,0.0001,0.0183,,,,,,
578,Norway,shee,18.4,585.26,31.8751,,,,,,,,,22.4881,1.0797,8.3073,51.42,2.8004,34.6755
578,Norway,whea,219.4,1530.0,6.9746,0.4523,0.0799,0.0221,0.0,6.3939,0.0002,0.0,0.0262,,,,,,
586,Pakistan,barl,50.2,38.94,0.7753,0.288,0.3457,0.0303,0.0,0.0003,0.1102,0.0007,0.0,,,,,,
586,Pakistan,bcat,1352.1,32766.34,24.2345,,,,,,,,,20.5512,1.719,1.9643,271.51,0.2008,24.4354
586,Pakistan,bean,137.2,133.46,0.9724,0.4534,0.2941,0.044,0.0,0.0001,0.1794,0.0014,0.0,,,,,,
586,Pakistan,buff,40389.7,80309.54,1.9884,,,,,,,,,1.6355,0.1672,0.1857,2802.72,0.0694,2.0578
586,Pakistan,cott,3499.8,3006.17,0.859,0.5086,0.1041,0.0236,0.0,0.0002,0.2199,0.0026,0.0,,,,,,
586,Pakistan,dcat,24660.0,31544.22,1.2792,,,,,,,,,1.0173,0.0926,0.1693,574.49,0.0233,1.3025
586,Pakistan,goat,1644.5,19660.85,11.9556,,,,,,,,,7.0338,0.3298,4.592,90.21,0.0549,12.0104
586,Pakistan,grou,131.3,78.62,0.5987,0.1857,0.3064,0.0321,0.0,0.0,0.073,0.0014,0.0,,,,,,
586,Pakistan,maiz,8993.2,1928.42,0.2144,0.1316,0.0305,0.0075,0.0,0.0,0.0444,0.0005,0.0,,,,,,
586,Pakistan,olvs,951.9,4698.18,4.9356,,,,,,,,,3.4783,0.2666,1.1907,35.55,0.0373,4.973
586,Pakistan,pota,7928.0,282.84,0.0357,0.0216,0.0043,0.0016,0.0,0.0,0.0081,0.0,0.0,,,,,,
586,Pakistan,poul,3560.8,4341.56,1.2193,,,,,,,,,0.0,0.4427,0.7765,484.57,0.1361,1.3554
586,Pakistan,rape,437.8,271.3,0.6197,0.2921,0.2095,0.0197,0.0,0.0149,0.0809,0.0025,0.0,,,,,,
586,Pakistan,rice,14496.5,15160.9,1.0458,0.1205,0.0387,0.0082,0.8285,0.0003,0.0486,0.0011,0.0,,,,,,
586,Pakistan,shee,300.0,7012.1,23.3735,,,,,,,,,15.395,0.9793,6.9992,21.88,0.0729,23.4464
586,Pakistan,sorg,36.9,91.88,2.4902,1.1352,0.8838,0.0622,0.0,0.0002,0.4027,0.0061,0.0,,,,,,
586,Pakistan,sugc,83825.7,2228.0,0.0266,0.0147,0.0029,0.0032,0.0,0.0,0.0057,0.0001,0.0,,,,,,
